Collection,FileName,Xpath,Values
ECL,100545.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100545.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Central America, El Salvador, Nicaragua, Costa Rica, San Vicente, Miravalles, Momotombo, Chinameca
ECL,100546.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100546.xml,/resource/identifier,10.1594/IEDA/100546
ECL,100546.xml,/resource/identifier/@identifierType,DOI
ECL,100546.xml,/resource/creators/creator/creatorName,Rouwet, Dimitri
ECL,100546.xml,/resource/creators/creator/creatorName,Inguaggiato, Salvatore
ECL,100546.xml,/resource/creators/creator/creatorName,Taran, Yuri
ECL,100546.xml,/resource/creators/creator/creatorName,Varley, Nicholas
ECL,100546.xml,/resource/creators/creator/creatorName,Santiago, Jose A.
ECL,100546.xml,/resource/titles/title,Chemical and isotopic compositions of thermal springs, fumaroles and bubbling gases at Tacana Volcano (Mexico-Guatemala): implications for volcanic surveillance
ECL,100546.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100546.xml,/resource/publicationYear,2015
ECL,100546.xml,/resource/subjects/subject,Chemistry:Fluid
ECL,100546.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100546.xml,/resource/subjects/subject,Chemistry:Gas
ECL,100546.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100546.xml,/resource/subjects/subject,Other
ECL,100546.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100546.xml,/resource/dates/date,2015-07-01
ECL,100546.xml,/resource/dates/date/@dateType,Available
ECL,100546.xml,/resource/language,eng
ECL,100546.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100546.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=865
ECL,100546.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100546.xml,/resource/formats/format,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
ECL,100546.xml,/resource/version,1.0
ECL,100546.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100546.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100546.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100546.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100546.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100546.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100546.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1007/s00445-008-0226-x
ECL,100546.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100546.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsCitedBy
ECL,100546.xml,/resource/descriptions/description,This dataset is a summary of baseline geochemical monitoring of the active Tacan volcanohydrothermal system (MexicoGuatemala). Seven groups of thermal springs related to a NW/SE-oriented fault scarp cutting the summit area (4,100 masl), discharge at the northwest foot of the volcano (1,5002,000 masl); another one on the southern ends of Tacan (La Calera) were analyzed for their chemical and isotopic compositions.
ECL,100546.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100546.xml,/resource/descriptions/description,volatiles, isotopes, chemical composition, Helium ratios, volcanic gas, fumaroles, condensates, bubbling springs
ECL,100546.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100546.xml,/resource/geoLocations/geoLocation/geoLocationBox,15.0619444444 -92.1667 15.2 -92.109722
ECL,100546.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Tacana Volcano, Cacahoatan, Mexico, Guatemala
ECL,100547.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100547.xml,/resource/identifier,10.1594/IEDA/100547
ECL,100547.xml,/resource/identifier/@identifierType,DOI
ECL,100547.xml,/resource/creators/creator/creatorName,Snyder, Glen
ECL,100547.xml,/resource/creators/creator/creatorName,Poreda, Robert
ECL,100547.xml,/resource/creators/creator/creatorName,Hunt, Andrew
ECL,100547.xml,/resource/creators/creator/creatorName,Fehn, Udo
ECL,100547.xml,/resource/titles/title,Regional variations in volatile composition: Isotopic evidence for carbonate recycling in the Central American volcanic arc
ECL,100547.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100547.xml,/resource/publicationYear,2015
ECL,100547.xml,/resource/subjects/subject,Chemistry:Fluid
ECL,100547.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100547.xml,/resource/subjects/subject,Chemistry:Gas
ECL,100547.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100547.xml,/resource/dates/date,2015-07-01
ECL,100547.xml,/resource/dates/date/@dateType,Available
ECL,100547.xml,/resource/language,eng
ECL,100547.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100547.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=866
ECL,100547.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100547.xml,/resource/formats/format,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
ECL,100547.xml,/resource/version,1.0
ECL,100547.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100547.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100547.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100547.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100547.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100547.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100547.xml,/resource/relatedIdentifiers/relatedIdentifier,10.129/2001GC000163
ECL,100547.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100547.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsCitedBy
ECL,100547.xml,/resource/descriptions/description,The dataset contains gas data collected from geothermal production fields, fumaroles, and hot springs in Central America, to investigate the relationship between volatile output and volcanic system spatial distribution.
ECL,100547.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100547.xml,/resource/descriptions/description,Volatiles, geothermal, Isotopes, Fumaroles, Volcanic Gas
ECL,100547.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100547.xml,/resource/geoLocations/geoLocation/geoLocationBox,9.139722 -90.6 15.137 -83.2775
ECL,100547.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Central America, Momotombo, Nicaragua, Miravalles, Costa Rica, Chinameca, San Vicente, Ahuachapan, El Salvador, Pacaya, Tecuamburro, Guatemala, Planetares, Azacualpa, El Olivar, San Ignacio, Honduras
ECL,100548.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100548.xml,/resource/identifier,10.1594/IEDA/100548
ECL,100548.xml,/resource/identifier/@identifierType,DOI
ECL,100548.xml,/resource/creators/creator/creatorName,Sahy, Diana
ECL,100548.xml,/resource/creators/creator/nameIdentifier,794
ECL,100548.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100548.xml,/resource/creators/creator/creatorName,Condon, Daniel J.
ECL,100548.xml,/resource/creators/creator/creatorName,Terry Jr., Dennis O.
ECL,100548.xml,/resource/creators/creator/creatorName,Fischer, Anne U.
ECL,100548.xml,/resource/creators/creator/creatorName,Kuiper, Klaudia F.
ECL,100548.xml,/resource/titles/title,206Pb/238U CA-ID-TIMS dating of zircons from volcanic tuffs of the White River Group
ECL,100548.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100548.xml,/resource/publicationYear,2015
ECL,100548.xml,/resource/subjects/subject,Geochronology
ECL,100548.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100548.xml,/resource/dates/date,2015-08-01
ECL,100548.xml,/resource/dates/date/@dateType,Available
ECL,100548.xml,/resource/language,eng
ECL,100548.xml,/resource/resourceType/@resourceTypeGeneral,Collection
ECL,100548.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=872
ECL,100548.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100548.xml,/resource/formats/format,application/zip
ECL,100548.xml,/resource/version,1.0
ECL,100548.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100548.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100548.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100548.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100548.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100548.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100548.xml,/resource/relatedIdentifiers/relatedIdentifier,10.1016/j.epsl.2015.06.057
ECL,100548.xml,/resource/relatedIdentifiers/relatedIdentifier/@relatedIdentifierType,DOI
ECL,100548.xml,/resource/relatedIdentifiers/relatedIdentifier/@relationType,IsCitedBy
ECL,100548.xml,/resource/descriptions/description,206Pb/238U CA-ID-TIMS dating of zircons from volcanic tuffs intercalated in the White River Group, sampled at Flagstaff Rim, Wyoming, and Toadstool Geologic Park, Nebraska. The aim of the study was to establish the timing of environmental change associated with the Chadronian/Orellan transition in N America, relative to the marine record of the Eocene/Oligocene transition, and the onset of early Oligocene Antarctic glaciation.
ECL,100548.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100548.xml,/resource/descriptions/description,U-Pb, zircon, geochronology, NALMA, Eocene-Oligocene transition,
ECL,100548.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100548.xml,/resource/geoLocations/geoLocation/geoLocationBox,42.639333 -106.749183 42.639333 -106.749183
ECL,100548.xml,/resource/geoLocations/geoLocation/geoLocationPlace,White River Group, Wyoming, Flagstaff Rim, Nebraska, Toadstool Geologic Park
ECL,100549.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100549.xml,/resource/identifier,10.1594/IEDA/100549
ECL,100549.xml,/resource/identifier/@identifierType,DOI
ECL,100549.xml,/resource/creators/creator/creatorName,Rivera, Tiffany A.
ECL,100549.xml,/resource/creators/creator/nameIdentifier,27
ECL,100549.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100549.xml,/resource/creators/creator/creatorName,Jicha, Brian R.
ECL,100549.xml,/resource/titles/title,40Ar/39Ar single crystal sanidine dates for the Lava Creek Tuff (member B)
ECL,100549.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100549.xml,/resource/publicationYear,2015
ECL,100549.xml,/resource/subjects/subject,Geochronology
ECL,100549.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100549.xml,/resource/dates/date,2015-08-01
ECL,100549.xml,/resource/dates/date/@dateType,Available
ECL,100549.xml,/resource/language,eng
ECL,100549.xml,/resource/resourceType/@resourceTypeGeneral,Dataset
ECL,100549.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=873
ECL,100549.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100549.xml,/resource/formats/format,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
ECL,100549.xml,/resource/version,1.0
ECL,100549.xml,/resource/contributors/contributor/@contributorType,Editor
ECL,100549.xml,/resource/contributors/contributor/contributorName,EarthChem Library (ECL)
ECL,100549.xml,/resource/contributors/contributor/nameIdentifier,10.17616/R3V644
ECL,100549.xml,/resource/contributors/contributor/nameIdentifier/@nameIdentifierScheme,DOI
ECL,100549.xml,/resource/rightsList/rights,Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]
ECL,100549.xml,/resource/rightsList/rights/@rightsURI,https://creativecommons.org/licenses/by/3.0/us/
ECL,100549.xml,/resource/descriptions/description,40Ar/39Ar data collected with a Nu Instruments Noblesse multi-collector noble gas mass spectrometer equipped with four ETP ion counters and 60W CO2 laser at the University of Wisconsin-Madison. Ages are calculated relative to the Alder Creek Rhyolite sanidine with an age of 1.1860 0.0016 Ma (Rivera et al., 2013). Samples were irradiated for five hours at the Oregon State University CLICIT facility.
ECL,100549.xml,/resource/descriptions/description/@descriptionType,Abstract
ECL,100549.xml,/resource/descriptions/description,sanidine, argon, geochronology
ECL,100549.xml,/resource/descriptions/description/@descriptionType,Other
ECL,100549.xml,/resource/geoLocations/geoLocation/geoLocationBox,44.1408 -111.2901 44.1408 -111.2901
ECL,100549.xml,/resource/geoLocations/geoLocation/geoLocationPlace,Yellowstone, Wyoming
ECL,100552.xml,/resource/@xsi:schemaLocation,http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd
ECL,100552.xml,/resource/identifier,10.1594/IEDA/100552
ECL,100552.xml,/resource/identifier/@identifierType,DOI
ECL,100552.xml,/resource/creators/creator/creatorName,Lundstrom, Craig
ECL,100552.xml,/resource/creators/creator/nameIdentifier,308
ECL,100552.xml,/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,GeoPass
ECL,100552.xml,/resource/titles/title,Galapagos spreading center trace elements and isotopes
ECL,100552.xml,/resource/publisher,Integrated Earth Data Applications (IEDA)
ECL,100552.xml,/resource/publicationYear,2015
ECL,100552.xml,/resource/subjects/subject,Chemistry
ECL,100552.xml,/resource/subjects/subject/@subjectScheme,ECL
ECL,100552.xml,/resource/dates/date,2016-07-15
ECL,100552.xml,/resource/dates/date/@dateType,Available
ECL,100552.xml,/resource/language,eng
ECL,100552.xml,/resource/resourceType/@resourceTypeGeneral,Collection
ECL,100552.xml,/resource/alternateIdentifiers/alternateIdentifier,http://www.earthchem.org/library/browse/view?id=874
ECL,100552.xml,/resource/alternateIdentifiers/alternateIdentifier/@alternateIdentifierType,URL
ECL,100552.xml,/resource/formats/format,application/vnd.ms-excel
